OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,REMOVED_BOOL,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES
JUE,763,737,29,COTBKXMD,0NYTYRJET2,SJ19M7G,3/27/2016 01:53:30 PM,3/27/2016,1,16,0,,,0,0
JUE,763,737,29,COTBKXMD,0NYTYRJET2,SKNMU4P,11/13/2018 02:57:00 AM,11/13/2018,1,19,0,,,0,18141
JUE,763,737,34,O9AFQD5K,RK5KAQCL6P,SDBR2HW,7/16/2014 05:27:01 PM,5/28/2015,1,15,2,125,9,617,617
JUE,763,737,34,O9AFQD5K,RK5KAQCL6P,SAY015K,1/1/2015 06:42:36 AM,6/4/2015,1,15,2,71,5,334,8277
JUE,763,737,34,O9AFQD5K,Y1HUMITESS,S1KZIFO,6/21/2015 02:35:44 PM,6/16/2015,1,15,0,,,29,19522
JUE,763,737,34,O9AFQD5K,Y1HUMITESS,S6JF9RK,6/21/2015 03:09:23 PM,8/22/2015,1,15,0,21,2,148,2492
JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,S01YGJ3,7/18/2016 10:21:40 AM,7/17/2016,1,17,0,,,0,0
JUE,763,737,34,MTJBEUN4,VGUHYY5N2A,SY8S45H,6/15/2018 05:15:00 AM,6/15/2018,1,18,0,,,0,1112
JUE,763,737,34,70J139RY,INMPMQTE8V,S1ZQD8L,8/22/2016 11:42:46 AM,8/20/2016,1,17,0,,,0,1424
JUE,763,737,34,70J139RY,INMPMQTE8V,S8S76DP,7/5/2017 04:30:00 AM,7/5/2017,1,17,0,,,0,2046
JUE,763,737,34,70J139RY,INMPMQTE8V,SGT33L1,7/5/2017 04:30:00 AM,7/5/2017,1,17,0,,,0,2046
JUE,763,737,34,XYX3VDYJ,DPBY63LV1E,SY760IW,9/27/2018 03:15:00 AM,9/27/2018,1,19,0,,,0,193
JUE,763,737,35,Y4J2M62Q,73VWPUBCY2,SBTBZ1X,4/1/2013 02:13:32 AM,2/16/2016,1,13,0,253,12,2119,4298
JUE,763,737,35,6D5FGSHS,LGKCSK7X1K,S85I4W1,4/3/2016 11:27:54 AM,2/23/2016,1,16,0,,,-71,14601
JUE,763,737,21,5BAYBH98,1E77X8FBN8,S2VMHHH,10/13/2018 05:03:00 AM,10/13/2018,1,19,0,,,0,2067
JUE,784,737,21,ILATMJAQ,YF9XHP6XZX,SQX4LGO,6/5/2019 11:00:00 PM,6/5/2019,1,28,0,,,0,30
JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,SNIM74W,7/7/2017 07:45:00 PM,7/7/2017,1,17,0,,,0,3351
JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,SM5DFIH,1/13/2019 07:00:00 PM,1/13/2019,1,19,0,,,0,1231
JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,S0F6321,4/25/2019 04:00:00 AM,4/25/2019,1,19,0,,,0,12236
JUE,763,737,23,4TNKX8PC,KRG02ACPBX,SUB2IB8,9/10/2017 07:30:00 PM,9/10/2017,1,18,0,,,0,1205
JUE,763,737,23,1GL4OC1D,7QOHXA8PGD,S0F6321,6/1/2019 02:45:00 AM,6/1/2019,1,19,0,,,0,12312
JUE,763,737,25,63AKIVTM,YIMYFTKOK4,S986CQ9,12/19/2018 10:12:00 AM,12/19/2018,1,19,0,,,0,0
JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,S58YDVG,1/30/2018 09:04:07 AM,1/30/2018,1,18,0,,,0,187
JUE,763,737,29,COTBKXMD,0NYTYRJET2,SH58ETL,8/18/2017 07:00:00 PM,8/18/2017,1,18,0,,,0,0
JUE,763,737,31,B55RLT5E,HDSEMHZRSJ,SJ6TMM9,2/16/2015 09:27:00 AM,5/23/2016,1,15,0,231,9,944,944
JUE,915,787,34,S9NETWOU,K4BZ39AKRS,SZ9A84V,1/30/2016 01:42:59 PM,2/8/2016,1,17,0,4,1,32,1827
JUE,915,787,34,0KLROHJ4,INMPMQTE8V,SWPL5M4,4/23/2017 03:00:00 AM,4/23/2017,1,18,0,,,0,564
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S8CIQS8,6/14/2016 08:37:20 AM,10/31/2016,1,18,0,37,3,280,280
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SHM0KNV,10/25/2016 11:04:17 AM,10/31/2016,1,18,0,2,,18,2109
VST,955,737,34,28RJTYKX,K4BZ39AKRS,SFYOEP0,8/24/2018 04:25:00 PM,8/24/2018,1,18,0,,,0,1800
VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SWREUIY,1/20/2016 09:45:24 AM,5/20/2016,1,16,9,67,9,443,10974
VST,955,737,35,JXK1JF3A,LGKCSK7X1K,SPZ4NLT,5/16/2016 04:03:30 PM,5/20/2016,1,16,2,1,,16,444
JUE,925,787,27,1SHLI0CX,UI9IGB5YHR,SUOYJF0,10/16/2017 06:00:00 AM,10/16/2017,1,12,0,,,0,1711
JUE,925,787,31,966IZEX7,MNAYL2NGEV,S7RLMF1,10/16/2017 06:00:00 AM,10/16/2017,1,12,0,,,0,3087
JUE,925,787,31,966IZEX7,FQ7JDA7YKW,SP35XYX,10/16/2017 06:00:00 AM,10/16/2017,1,12,0,,,0,0
JUE,925,787,32,F8XSGEXM,RWH0IGVYT3,SZUVIFV,8/4/2015 10:18:15 AM,8/3/2015,1,10,0,,,0,226
JUE,915,787,22,7FYOEJ6E,S5HZ0OB15O,SORNH3B,3/25/2018 02:30:00 AM,3/25/2018,1,19,0,,,0,1924
JUE,915,787,23,CM4EQ87M,45A2FBMM66,SG3L6QP,7/27/2018 10:40:00 PM,7/27/2018,1,20,0,,,0,444
JUE,915,787,23,CM4EQ87M,45A2FBMM66,STK5H3Z,3/9/2019 06:52:00 PM,3/9/2019,1,20,0,,,0,785
JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S2R56I5,11/29/2017 05:30:00 AM,11/29/2017,1,13,0,,,0,360
JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S0F53IN,1/18/2018 06:10:00 AM,1/18/2018,1,13,0,,,0,2008
JUE,925,787,23,VSRGTVJA,1FNI7BWPXJ,S2R56I5,1/18/2018 06:10:00 AM,1/18/2018,1,13,0,,,0,466
JUE,915,787,24,C4SCHXSE,YK4Y33QJV7,SKXYBJ7,10/6/2015 01:16:36 PM,10/6/2015,1,17,0,,,6,1587
JUE,925,787,27,1SHLI0CX,UI9IGB5YHR,SLO8JMK,10/16/2017 06:00:00 AM,10/16/2017,1,12,0,,,0,1711
JUE,925,787,33,WUG7WUU8,5VJAUWY3DZ,SKFZKBF,8/8/2017 09:00:00 PM,8/8/2017,1,12,0,,,0,485
JUE,925,787,34,S9NETWOU,K4BZ39AKRS,SV1R5RX,10/5/2015 11:32:25 PM,2/16/2016,1,10,2,42,1,305,767
VST,955,737,34,28RJTYKX,K4BZ39AKRS,SD8JKWV,8/24/2018 04:25:00 PM,8/24/2018,1,18,0,,,0,2844
VST,955,737,23,EYKD747A,IIK8FQ90XT,SR74N0K,1/4/2019 07:55:00 AM,1/4/2019,1,19,0,,,0,1607
JUE,915,787,25,L638AYOW,ET6PBBO8YM,S2TOQGY,8/12/2015 09:44:48 AM,1/21/2016,1,17,0,53,4,303,303
JUE,915,787,34,0KLROHJ4,INMPMQTE8V,SNBE2OT,4/23/2017 03:00:00 AM,4/23/2017,1,18,0,,,0,17678
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S1AD40O,9/25/2016 10:30:16 AM,10/31/2016,1,18,0,15,1,72,828
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SZ6LMW4,10/18/2016 09:48:07 AM,10/31/2016,1,18,0,6,,32,4980
VST,955,737,35,JXK1JF3A,FDO7Z6CGG5,SAC50G4,5/20/2016 08:29:07 AM,5/20/2016,1,16,0,,,10,2451
JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SE5Q3DA,4/25/2018 06:20:00 PM,4/25/2018,1,19,0,,,0,1966
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,S20QA4P,3/2/2017 12:30:57 PM,3/1/2017,1,12,0,,,0,0
JUE,925,787,32,WD2GCCZU,WH8MYSTNTP,SB0D7T4,3/2/2017 12:30:55 PM,3/1/2017,1,12,0,,,0,0
JUE,925,787,33,WUG7WUU8,5VJAUWY3DZ,SX0A6O7,8/8/2017 09:00:00 PM,8/8/2017,1,12,0,,,0,0
VST,955,737,23,EYKD747A,IIK8FQ90XT,SOG7OJ3,1/27/2019 04:10:00 PM,1/27/2019,1,19,0,,,0,3322
VST,479,737,26,LIP2HLJ6,C8TPMCHBW1,SIOXTFY,12/14/2017 08:15:00 AM,12/14/2017,1,20,0,,,0,0
VST,479,737,27,O2TTMHGN,0ZTQ9ZB0PM,SBW5NVM,8/21/2016 01:37:31 PM,9/4/2016,1,19,0,,,0,0
VST,479,737,27,FBDI04X8,H993BY5V14,SSJ2ENG,10/30/2017 04:04:00 PM,10/30/2017,1,20,0,,,0,0
VST,479,737,27,BCVYN3GP,6NX9U741PH,SXDEEXH,4/20/2019 02:07:00 PM,4/20/2019,1,22,0,,,0,0
VST,479,737,27,BCVYN3GP,EY51J5PJUR,SPAYOVZ,9/4/2016 12:24:00 PM,9/4/2016,1,19,0,,,0,0
VST,479,737,27,6L3ZYPO0,XYJJPCWFMX,SGPYX36,9/4/2016 12:24:55 PM,9/4/2016,1,19,0,,,0,0
VST,479,737,27,6L3ZYPO0,XYJJPCWFMX,SGBUY18,9/5/2016 09:56:34 PM,9/5/2016,1,19,0,,,0,0
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SAWB82X,12/18/2016 04:45:23 AM,2/27/2017,1,19,0,33,9,272,912
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SKA15LW,3/1/2017 08:24:07 AM,5/14/2017,1,20,0,38,22,268,268
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,S8FMV6S,2/14/2017 01:41:11 PM,5/19/2017,1,20,0,45,25,331,331
VST,479,737,32,KRVNUSZO,KAI4445SIT,S5YFDN0,9/27/2017 12:07:00 AM,9/27/2017,1,20,0,,,0,254
VST,479,737,32,KRVNUSZO,KAI4445SIT,SXPQM5N,5/27/2017 03:28:00 AM,10/3/2017,1,20,4,71,9,364,364
VST,479,737,32,KRVNUSZO,KAI4445SIT,SHXFLAV,10/7/2017 07:48:00 AM,12/28/2017,1,20,2,45,1,210,757
VST,479,737,32,KRVNUSZO,KAI4445SIT,SRTZP28,9/27/2017 12:07:00 AM,1/6/2018,1,20,3,62,2,275,944
VST,479,737,32,KRVNUSZO,KAI4445SIT,S4KM65U,12/23/2017 05:10:00 PM,1/27/2018,1,20,2,16,2,110,668
VST,479,737,32,KRVNUSZO,KAI4445SIT,SRTF08I,11/20/2017 04:20:00 PM,2/12/2018,1,20,4,44,3,279,974
VST,478,737,22,9S8X492P,C2CD4IB6MZ,S796K3R,2/2/2016 12:51:21 PM,7/19/2016,1,15,0,67,21,585,585
VST,478,737,23,3TW04H4D,U89J1XK16U,SC0JAWH,8/6/2016 02:47:27 AM,8/6/2016,1,16,0,,,0,0
VST,478,737,23,1GL4OC1D,YWMNO0PPCF,S5T2SYQ,9/16/2018 07:58:00 AM,9/16/2018,1,18,0,,,0,2018
VST,478,737,23,Z6TU71MP,SDG817BMY0,SPXWD56,6/13/2016 02:57:21 PM,3/27/2017,1,16,6,135,37,881,1206
VST,478,737,05,TPB43L2D,9SHR61XK7I,SSGDZO9,12/18/2018 12:47:00 PM,12/18/2018,1,18,0,,,0,0
VST,478,737,21,679CORH4,4KORYM11EO,S6581MU,5/12/2017 05:30:00 AM,5/12/2017,1,17,0,,,0,0
VST,478,737,21,XGOIBYQ8,ZA49HJRDF6,SVT20HN,9/18/2017 02:12:00 PM,9/18/2017,1,17,0,,,0,0
VST,478,737,21,XGOIBYQ8,ZA49HJRDF6,S31AX3H,9/18/2017 02:12:00 PM,11/3/2017,1,17,2,5,,66,13678
VST,478,737,21,N2E2UHHS,N7GDK0NG87,S5C9LN7,8/25/2016 02:25:33 AM,3/28/2017,1,16,0,100,29,693,693
VST,478,737,21,6UOSV2TW,SBUHFF44WW,S99696M,12/3/2016 09:42:17 AM,12/1/2016,1,16,0,,,0,0
VST,478,737,21,6UOSV2TW,SBUHFF44WW,STQVJX3,3/16/2019 05:40:00 PM,3/16/2019,1,19,0,,,0,0
VST,478,737,21,X7YCCC0C,UKVS56IL1L,SO7VMDL,8/21/2017 09:17:00 PM,8/21/2017,1,17,0,,,0,0
VST,478,737,21,OHHRVZX8,RIGO0QFYDH,S3G5VKC,4/15/2017 10:45:42 AM,1/16/2018,1,17,16,112,33,646,646
VST,479,737,32,KRVNUSZO,KAI4445SIT,SF6UV4S,1/17/2018 05:01:00 PM,4/6/2018,1,20,0,28,5,245,1225
VST,479,737,32,KRVNUSZO,KAI4445SIT,S3HULSI,1/27/2018 01:53:00 PM,4/11/2018,1,21,0,25,6,235,463
VST,479,737,32,KRVNUSZO,KAI4445SIT,S0GI12E,3/30/2018 07:48:00 AM,7/1/2018,1,21,0,45,3,264,693
VST,479,737,32,KRVNUSZO,KAI4445SIT,SWXH31A,4/11/2018 05:25:00 PM,7/29/2018,1,21,0,57,1,280,1103
VST,479,737,32,KRVNUSZO,KAI4445SIT,SIEEA7W,6/12/2018 03:53:00 AM,10/10/2018,1,21,0,53,1,273,1531
VST,479,737,32,KRVNUSZO,KAI4445SIT,SMTR11I,7/1/2018 10:40:00 AM,11/16/2018,1,21,0,49,1,303,1332
VST,479,737,32,KRVNUSZO,KAI4445SIT,SYVKS7Y,10/23/2018 07:59:00 AM,12/24/2018,1,21,0,24,1,152,1505
VST,479,737,32,KRVNUSZO,KAI4445SIT,SCCT3DB,10/10/2018 04:34:00 PM,1/23/2019,1,21,0,38,1,246,1381
VST,479,737,32,KRVNUSZO,KAI4445SIT,SOF4SHP,12/24/2018 06:27:00 PM,5/11/2019,1,21,4,43,2,230,1454
VST,479,737,32,KRVNUSZO,KAI4445SIT,SB7PK03,2/10/2019 08:45:00 AM,5/28/2019,1,22,1,35,2,148,893
VST,479,737,32,FHBEJT36,K49TK70AOI,S81K0D9,5/6/2017 07:00:00 AM,7/31/2017,1,20,2,40,11,262,595
VST,479,737,32,FHBEJT36,K49TK70AOI,SKSHWTQ,7/31/2017 08:01:00 AM,11/10/2017,1,20,2,61,2,256,688
VST,479,737,32,FHBEJT36,K49TK70AOI,SKSHWTQ,12/17/2018 04:55:00 PM,3/8/2019,1,21,4,35,2,190,1326
VST,479,737,33,TFT78JXZ,6K19CBRNXL,SKVLQWL,7/9/2018 01:26:00 PM,7/9/2018,1,21,0,,,0,0
VST,479,737,33,JPAPO5YY,1S5IH3JO0D,S6EUPZO,11/5/2017 12:28:00 AM,11/5/2017,1,20,0,,,0,0
VST,479,737,33,EYBGJZAI,8WR3KESK54,SMR4GJN,10/5/2017 05:37:00 PM,10/5/2017,1,20,0,,,0,0
VST,479,737,33,FZAYCKBY,7PCLS11ES1,SPD710H,4/15/2019 08:48:00 AM,4/15/2019,1,22,0,,,0,0
VST,479,737,34,94QY06JE,YEQX4R1SSN,SL7WFCF,9/6/2016 07:42:31 AM,9/6/2016,1,19,0,,,0,0
VST,479,737,34,KA6VSSEU,R0VGKW936K,SEO5L38,8/9/2016 12:55:29 PM,9/6/2016,1,19,0,,,0,0
VST,479,737,34,KA6VSSEU,R0VGKW936K,S0DU6AR,8/9/2016 12:55:29 PM,9/6/2016,1,19,0,,,0,0
VST,479,737,34,70J139RY,ZOUUAQU4LQ,SVYSXGU,7/7/2018 03:00:00 PM,3/8/2019,1,21,0,96,3,558,2519
VST,479,737,34,IZ1W6CEY,RSEA9UXLIK,SPNQXH0,3/18/2019 02:59:00 PM,3/18/2019,1,22,0,,,0,0
VST,479,737,34,IZ1W6CEY,D0RBHVK9D2,SOYQ92X,7/23/2018 01:30:00 PM,7/23/2018,1,21,0,,,0,0
VST,479,737,34,9RUMUTNF,H4PTOWFVMK,SWN8T14,6/27/2019 07:17:00 AM,7/1/2019,1,22,0,,,12,7408
VST,479,737,35,S2H5R1K6,MM7X0OIDDN,SEDESKJ,9/6/2016 12:59:49 PM,12/4/2016,1,19,0,35,16,203,203
VST,478,737,21,M6O3GD0W,R8RRIWC51X,SODWLZH,9/19/2016 04:10:14 PM,9/19/2016,1,16,0,,,0,0
VST,478,737,21,ILATMJAQ,YF9XHP6XZX,STN4QD9,5/22/2016 12:35:34 PM,3/27/2017,1,16,0,135,37,1469,13341
VST,478,737,22,Z8PSYRJ7,44959PJ4AH,SA7EE78,1/15/2017 01:36:37 PM,1/14/2017,1,16,0,,,0,0
VST,478,737,23,3C4QB9S4,53PH18LUZN,SXTXTD5,6/13/2016 02:57:20 PM,6/18/2016,1,16,0,,,0,0
VST,478,737,23,3C4QB9S4,53PH18LUZN,SR0UYKO,11/17/2017 10:49:00 PM,5/3/2019,1,17,4,189,8,1435,1435
VST,478,737,23,TFT78JXZ,6K19CBRNXL,SL2YNDV,7/5/2016 02:03:53 PM,7/5/2016,1,16,0,,,0,0
VST,478,737,24,SUF9Y1QZ,GK43ODWAAK,SWHUA6P,5/24/2015 11:05:53 AM,5/24/2015,1,15,0,,,15,17155
VST,478,737,24,VQ5E5WA8,TBI9XHSE3A,SZFYX1P,1/14/2019 09:24:00 AM,1/14/2019,1,18,0,,,0,0
VST,478,737,25,9OEYFG52,JQQW0FMJIS,S4STC56,2/1/2017 02:19:28 PM,7/18/2017,1,16,0,102,35,573,14004
VST,478,737,25,40CAQRFV,AP9D72PK1Q,SOH7WTC,4/10/2016 09:59:45 PM,1/31/2017,1,16,11,119,26,777,777
VST,478,737,25,40CAQRFV,AP9D72PK1Q,S0MQKHQ,10/11/2017 01:10:00 PM,12/3/2017,1,17,2,20,,120,572
VST,478,737,25,40CAQRFV,AP9D72PK1Q,S9Q1A4T,8/13/2018 01:38:00 AM,9/10/2018,1,18,2,7,,72,135
VST,478,737,25,9OEYFG52,08FUHAGPYV,S89DO09,5/3/2015 02:50:49 PM,11/26/2016,1,15,15,182,51,1100,1896
VST,478,737,25,9OEYFG52,08FUHAGPYV,SJZ8ZS7,11/26/2016 04:33:26 PM,12/17/2017,1,16,6,180,51,1054,1054
VST,478,737,25,NHZ16T4H,LX7PIFTPP9,SRZ61L1,7/14/2019 02:45:00 AM,7/14/2019,1,19,0,,,0,0
VST,478,737,25,9OEYFG52,FKTSPFAMOB,SQCIN8S,12/17/2017 04:24:00 PM,12/17/2017,1,17,0,,,0,0
VST,478,737,25,40CAQRFV,AP9D72PK1Q,S3YD58I,6/8/2018 08:05:00 AM,3/23/2019,1,18,27,104,3,723,723
VST,478,737,24,WZN2LA9V,M88Q0M71F0,SY0ABOQ,10/13/2018 09:33:00 PM,10/15/2018,1,18,0,1,,2,1898
VST,478,737,32,KRVNUSZO,KAI4445SIT,S3HULSI,5/6/2018 05:26:00 PM,10/27/2018,1,18,0,86,,462,925
VST,478,737,32,KRVNUSZO,KAI4445SIT,SBN7IIA,10/2/2018 07:22:00 AM,2/20/2019,1,18,2,40,1,295,1306
VST,478,737,32,KRVNUSZO,KAI4445SIT,SQFOKDZ,10/20/2018 05:14:00 PM,2/20/2019,1,18,2,31,1,247,1704
VST,478,737,32,KRVNUSZO,KAI4445SIT,S4317GS,11/9/2018 04:46:00 AM,3/25/2019,1,18,2,38,2,297,1557
VST,478,737,32,KRVNUSZO,KAI4445SIT,SXPQM5N,2/20/2019 07:09:00 AM,5/26/2019,1,18,0,33,2,302,1783
VST,478,737,32,KRVNUSZO,KAI4445SIT,SIXOHT6,3/22/2019 12:08:00 PM,7/2/2019,1,19,0,37,,286,1332
VST,478,737,32,FHBEJT36,K49TK70AOI,SWYIMN4,1/3/2017 02:22:04 PM,2/23/2017,1,16,0,30,9,195,195
VST,478,737,32,FHBEJT36,K49TK70AOI,SFAVSZ0,5/3/2017 04:15:00 PM,5/4/2017,1,17,0,1,,29,29
VST,478,737,32,FHBEJT36,K49TK70AOI,SO9CAHM,8/11/2017 03:09:00 PM,8/11/2017,1,17,0,,,0,0
VST,478,737,32,FHBEJT36,K49TK70AOI,SCJOCGV,8/11/2017 02:59:00 PM,8/11/2017,1,17,0,,,0,11358
VST,478,737,32,FHBEJT36,K49TK70AOI,S81K0D9,8/11/2017 03:09:00 PM,12/29/2017,1,17,4,39,7,264,859
VST,478,737,32,FHBEJT36,K49TK70AOI,SJJ6GXB,12/27/2017 05:04:00 PM,3/10/2018,1,17,0,15,3,221,803
VST,478,737,32,FHBEJT36,K49TK70AOI,SCGMHMY,11/11/2018 07:30:00 AM,3/5/2019,1,18,2,30,2,219,1341
VST,478,737,32,96PXSQS9,MTHHDN5YEE,SFBYJVB,4/11/2015 03:27:53 PM,4/8/2015,1,15,0,,,0,0
VST,478,737,33,GHT96650,S6D0EVTNS0,SRK1ANC,10/11/2017 02:28:00 PM,2/9/2018,1,17,0,41,5,335,335
VST,478,737,33,BQXCHIE2,HLSNDP616T,S4ZDHU6,3/25/2018 03:27:00 PM,6/17/2018,1,18,0,40,,211,211
VST,478,737,33,7B2VM4M2,W6ZBDTR0N9,S17L76F,3/29/2019 04:21:00 PM,3/29/2019,1,19,0,,,0,0
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SO93GZP,6/15/2016 10:23:27 AM,6/20/2016,1,16,0,,,0,0
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SYTTR8B,6/16/2016 02:58:35 PM,6/20/2016,1,16,0,,,0,96
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SN0TKY1,10/23/2017 08:18:00 PM,10/23/2017,1,17,0,,,0,288
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SJKGC6K,10/23/2017 10:19:00 PM,11/1/2017,1,17,0,4,,27,124
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SKSRA9C,12/29/2018 09:24:00 AM,12/29/2018,1,18,0,,,0,1932
VST,478,737,33,IO2BI6D7,4RQGCH7WVB,SPSIU4R,1/16/2019 02:24:00 PM,1/16/2019,1,18,0,,,0,1718
VST,478,737,33,PD56NVEU,QAHSJ7ABJ0,SVA8AVZ,6/15/2016 09:47:21 AM,6/20/2016,1,16,0,,,0,0
VST,478,737,33,PD56NVEU,QAHSJ7ABJ0,SMMIGUN,10/23/2017 08:18:00 PM,10/23/2017,1,17,0,,,0,0
VST,478,737,34,9GF0NPP1,BQ02ELJQO9,SP5OAA0,6/11/2016 05:04:26 PM,6/21/2016,1,16,0,,,0,0
VST,478,737,34,XDUP3ROM,ZQ5IHTVMEB,S5OESZW,6/11/2016 05:04:27 PM,6/21/2016,1,16,0,,,0,0
VST,479,737,35,8WHOXP3G,ZJLUTTH9JU,SX7M8LT,12/21/2016 08:21:18 AM,1/18/2017,1,19,0,13,4,108,4443
VST,479,737,28,U2L4DTN8,AI522DL8F5,S3DT5LP,7/27/2017 05:25:00 AM,8/16/2017,1,20,0,6,,54,54
VST,479,737,28,JZ8DLQT2,8AZ22YC3X0,SHC48ES,10/30/2017 09:55:00 AM,10/30/2017,1,20,0,,,0,0
VST,479,737,28,ZOY6OO60,QCUL520T9F,SJKGPBZ,11/7/2017 09:00:00 PM,11/7/2017,1,20,0,,,0,0
VST,479,737,31,V91BS7JU,ZPLBXZ1I54,S0JKMZB,8/22/2016 11:05:40 AM,2/19/2017,1,19,2,68,28,487,487
VST,479,737,31,V91BS7JU,ZPLBXZ1I54,SRBCFCX,2/19/2017 04:29:25 PM,8/15/2017,1,20,0,84,33,533,6534
VST,479,737,32,ZNRBWQ7F,MLRBDR06R6,SCLN0CO,4/12/2017 07:55:49 AM,4/9/2017,1,20,0,,,0,0
VST,479,737,32,0L0840R2,K733WR76EZ,SFEU1YB,6/21/2018 01:53:00 PM,6/21/2018,1,21,0,,,0,0
VST,479,737,32,X53S2C41,RSA5I72OI3,SVPD4Z8,4/24/2019 08:35:00 AM,4/24/2019,1,22,0,,,0,0
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SBQAXTC,8/9/2016 03:28:30 PM,12/18/2016,1,19,0,40,20,245,245
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SOEXKSU,11/16/2016 07:44:42 AM,2/6/2017,1,19,0,36,12,294,495
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,S2MZ2WR,1/9/2017 10:26:01 AM,2/13/2017,1,19,0,17,5,257,257
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SIVLE6T,12/3/2016 07:41:39 AM,2/24/2017,1,19,0,35,12,304,576
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SA9XLC9,2/2/2017 02:13:15 PM,2/27/2017,1,20,0,12,2,88,258
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,S6NG5OE,3/13/2017 02:38:31 PM,3/13/2017,1,20,0,,,0,0
VST,479,737,32,NYVOVD8K,NQRH2TD2BP,SO7SVKB,2/2/2017 09:00:01 AM,4/6/2017,1,20,0,29,21,232,504
VST,479,737,32,KRVNUSZO,KAI4445SIT,S6P8L20,5/27/2017 03:28:00 AM,10/30/2017,1,20,4,80,9,391,391
VST,479,737,32,KRVNUSZO,KAI4445SIT,SWPZ36A,5/27/2017 03:28:00 AM,11/20/2017,1,20,4,100,9,456,456
VST,479,737,32,KRVNUSZO,KAI4445SIT,S8SGNY7,10/3/2017 04:39:00 PM,12/23/2017,1,20,2,47,,202,735
VST,479,737,32,KRVNUSZO,KAI4445SIT,SE4HFKV,11/16/2017 07:47:00 AM,1/26/2018,1,20,4,33,2,236,802
VST,479,737,32,KRVNUSZO,KAI4445SIT,SY8CAON,12/28/2017 05:50:00 PM,3/30/2018,1,20,2,36,5,287,1044
VST,479,737,32,KRVNUSZO,KAI4445SIT,SIEEA7W,2/12/2018 05:36:00 PM,5/5/2018,1,21,0,21,5,252,1258
VST,479,737,32,KRVNUSZO,KAI4445SIT,SYVKS7Y,4/6/2018 06:06:00 PM,7/19/2018,1,21,0,55,2,276,1353
VST,479,737,32,KRVNUSZO,KAI4445SIT,S4317GS,5/1/2018 07:28:00 AM,10/23/2018,1,21,0,78,1,413,1260
VST,479,737,32,KRVNUSZO,KAI4445SIT,STCDXNQ,7/19/2018 07:59:00 AM,11/14/2018,1,21,0,36,1,267,1335
VST,479,737,32,KRVNUSZO,KAI4445SIT,S5YFDN0,7/29/2018 04:25:00 PM,12/15/2018,1,21,0,47,1,315,1348
VST,479,737,32,KRVNUSZO,KAI4445SIT,S8Z0W40,12/15/2018 04:39:00 PM,3/27/2019,1,21,4,42,2,234,1594
VST,479,737,32,KRVNUSZO,KAI4445SIT,SHXFLAV,1/23/2019 08:19:00 AM,6/22/2019,1,22,4,52,2,262,1673
VST,479,737,32,FHBEJT36,K49TK70AOI,S81K0D9,11/4/2016 12:24:21 AM,12/18/2016,1,19,0,15,6,136,333
VST,478,737,24,WZN2LA9V,M88Q0M71F0,SRVZPLU,10/15/2018 06:21:00 PM,1/22/2019,1,18,0,20,1,154,7950
VST,478,737,25,9OEYFG52,08FUHAGPYV,SFR61JI,2/1/2017 02:19:26 PM,1/31/2017,1,16,0,,,0,0
VST,478,737,25,9OEYFG52,08FUHAGPYV,ST86GTF,9/13/2015 04:39:13 PM,4/24/2017,1,15,19,267,75,1571,1571
VST,478,737,25,9OEYFG52,08FUHAGPYV,SOJ1SZ0,8/24/2016 02:34:04 PM,4/24/2017,1,16,4,125,35,781,781
